legacy_id,name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,sort,creation_date,last_update_date
"87458","Colorado, Lincoln","08073","CO","Colorado","Lincoln","Federal","Onshore","Federal onshore","County","County","","CO2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87459","Colorado, Logan","08075","CO","Colorado","Logan","Federal","Onshore","Federal onshore","County","County","","CO2Lo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87460","Colorado, Mesa","08077","CO","Colorado","Mesa","Federal","Onshore","Federal onshore","County","County","","CO2Me","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87461","Colorado, Moffat","08081","CO","Colorado","Moffat","Federal","Onshore","Federal onshore","County","County","","CO2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87462","Colorado, Montezuma","08083","CO","Colorado","Montezuma","Federal","Onshore","Federal onshore","County","County","","CO2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87463","Colorado, Montrose","08085","CO","Colorado","Montrose","Federal","Onshore","Federal onshore","County","County","","CO2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87464","Colorado, Morgan","08087","CO","Colorado","Morgan","Federal","Onshore","Federal onshore","County","County","","CO2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87465","Colorado, Ouray","08091","CO","Colorado","Ouray","Federal","Onshore","Federal onshore","County","County","","CO2Ou","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87466","Colorado, Park","08093","CO","Colorado","Park","Federal","Onshore","Federal onshore","County","County","","CO2Pa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87467","Colorado, Phillips","08095","CO","Colorado","Phillips","Federal","Onshore","Federal onshore","County","County","","CO2Ph","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87468","Colorado, Pitkin","08097","CO","Colorado","Pitkin","Federal","Onshore","Federal onshore","County","County","","CO2Pi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87469","Colorado, Prowers","08099","CO","Colorado","Prowers","Federal","Onshore","Federal onshore","County","County","","CO2Pr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87470","Colorado, Pueblo","08101","CO","Colorado","Pueblo","Federal","Onshore","Federal onshore","County","County","","CO2Pu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87471","Colorado, Rio Blanco","08103","CO","Colorado","Rio Blanco","Federal","Onshore","Federal onshore","County","County","","CO2Ri","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87472","Colorado, Rio Grande","08105","CO","Colorado","Rio Grande","Federal","Onshore","Federal onshore","County","County","","CO2Ri","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87473","Colorado, Routt","08107","CO","Colorado","Routt","Federal","Onshore","Federal onshore","County","County","","CO2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87474","Colorado, Saguache","08109","CO","Colorado","Saguache","Federal","Onshore","Federal onshore","County","County","","CO2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87475","Colorado, San Juan","08111","CO","Colorado","San Juan","Federal","Onshore","Federal onshore","County","County","","CO2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87476","Colorado, San Miguel","08113","CO","Colorado","San Miguel","Federal","Onshore","Federal onshore","County","County","","CO2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87477","Colorado, Sedgwick","08115","CO","Colorado","Sedgwick","Federal","Onshore","Federal onshore","County","County","","CO2Se","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87478","Colorado, Washington","08121","CO","Colorado","Washington","Federal","Onshore","Federal onshore","County","County","","CO2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87479","Colorado, Weld","08123","CO","Colorado","Weld","Federal","Onshore","Federal onshore","County","County","","CO2We","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87480","Colorado, Yuma","08125","CO","Colorado","Yuma","Federal","Onshore","Federal onshore","County","County","","CO2Yu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87526","Kansas, Greeley","20071","KS","Kansas","Greeley","Federal","Onshore","Federal onshore","County","County","","KS2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87527","Kansas, Hamilton","20075","KS","Kansas","Hamilton","Federal","Onshore","Federal onshore","County","County","","KS2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87528","Kansas, Haskell","20081","KS","Kansas","Haskell","Federal","Onshore","Federal onshore","County","County","","KS2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87529","Kansas, Kearny","20093","KS","Kansas","Kearny","Federal","Onshore","Federal onshore","County","County","","KS2Ke","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87530","Kansas, Labette","20099","KS","Kansas","Labette","Federal","Onshore","Federal onshore","County","County","","KS2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87531","Kansas, Lane","20101","KS","Kansas","Lane","Federal","Onshore","Federal onshore","County","County","","KS2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87532","Kansas, Logan","20109","KS","Kansas","Logan","Federal","Onshore","Federal onshore","County","County","","KS2Lo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87533","Kansas, Marion","20115","KS","Kansas","Marion","Federal","Onshore","Federal onshore","County","County","","KS2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87534","Kansas, Marshall","20117","KS","Kansas","Marshall","Federal","Onshore","Federal onshore","County","County","","KS2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87535","Kansas, Meade","20119","KS","Kansas","Meade","Federal","Onshore","Federal onshore","County","County","","KS2Me","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87536","Kansas, Morton","20129","KS","Kansas","Morton","Federal","Onshore","Federal onshore","County","County","","KS2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87537","Kansas, Norton","20137","KS","Kansas","Norton","Federal","Onshore","Federal onshore","County","County","","KS2No","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87538","Kansas, Russell","20167","KS","Kansas","Russell","Federal","Onshore","Federal onshore","County","County","","KS2Ru","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87539","Kansas, Saline","20169","KS","Kansas","Saline","Federal","Onshore","Federal onshore","County","County","","KS2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87540","Kansas, Seward","20175","KS","Kansas","Seward","Federal","Onshore","Federal onshore","County","County","","KS2Se","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87541","Kansas, Sherman","20181","KS","Kansas","Sherman","Federal","Onshore","Federal onshore","County","County","","KS2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87542","Kansas, Stanton","20187","KS","Kansas","Stanton","Federal","Onshore","Federal onshore","County","County","","KS2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87543","Kansas, Stevens","20189","KS","Kansas","Stevens","Federal","Onshore","Federal onshore","County","County","","KS2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87544","Kansas, Trego","20195","KS","Kansas","Trego","Federal","Onshore","Federal onshore","County","County","","KS2Tr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87545","Kansas, Wilson","20205","KS","Kansas","Wilson","Federal","Onshore","Federal onshore","County","County","","KS2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87546","Kansas, Woodson","20207","KS","Kansas","Woodson","Federal","Onshore","Federal onshore","County","County","","KS2Wo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87560","Kentucky, Mccreary","21147","KY","Kentucky","Mccreary","Federal","Onshore","Federal onshore","County","County","","KY2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87561","Kentucky, Meade","21163","KY","Kentucky","Meade","Federal","Onshore","Federal onshore","County","County","","KY2Me","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87562","Kentucky, Morgan","21175","KY","Kentucky","Morgan","Federal","Onshore","Federal onshore","County","County","","KY2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87563","Kentucky, Owsley","21189","KY","Kentucky","Owsley","Federal","Onshore","Federal onshore","County","County","","KY2Ow","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87564","Kentucky, Pike","21195","KY","Kentucky","Pike","Federal","Onshore","Federal onshore","County","County","","KY2Pi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87565","Kentucky, Union","21225","KY","Kentucky","Union","Federal","Onshore","Federal onshore","County","County","","KY2Un","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87566","Kentucky, Whitley","21235","KY","Kentucky","Whitley","Federal","Onshore","Federal onshore","County","County","","KY2Wh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87584","Louisiana, Jefferson","22051","LA","Louisiana","Jefferson","Federal","Onshore","Federal onshore","County","County","","LA2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87585","Louisiana, Lafourche","22057","LA","Louisiana","Lafourche","Federal","Onshore","Federal onshore","County","County","","LA2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87586","Louisiana, La Salle","22059","LA","Louisiana","La Salle","Federal","Onshore","Federal onshore","County","County","","LA2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87587","Louisiana, Lincoln","22061","LA","Louisiana","Lincoln","Federal","Onshore","Federal onshore","County","County","","LA2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87588","Louisiana, Livingston","22063","LA","Louisiana","Livingston","Federal","Onshore","Federal onshore","County","County","","LA2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87590","Louisiana, Natchitoches","22069","LA","Louisiana","Natchitoches","Federal","Onshore","Federal onshore","County","County","","LA2Na","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87591","Louisiana, Orleans","22071","LA","Louisiana","Orleans","Federal","Onshore","Federal onshore","County","County","","LA2Or","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87592","Louisiana, Ouachita","22073","LA","Louisiana","Ouachita","Federal","Onshore","Federal onshore","County","County","","LA2Ou","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87593","Louisiana, Plaquemines","22075","LA","Louisiana","Plaquemines","Federal","Onshore","Federal onshore","County","County","","LA2Pl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87595","Louisiana, Rapides","22079","LA","Louisiana","Rapides","Federal","Onshore","Federal onshore","County","County","","LA2Ra","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87596","Louisiana, Red River","22081","LA","Louisiana","Red River","Federal","Onshore","Federal onshore","County","County","","LA2Re","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87597","Louisiana, Sabine","22085","LA","Louisiana","Sabine","Federal","Onshore","Federal onshore","County","County","","LA2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87598","Louisiana, S Pass","22721","LA","Louisiana","S Pass","Federal","Onshore","Federal onshore","County","County","","LA2S ","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
