legacy_commodity_id,duplicate_no,legacy_fund_id,legacy_location_id,legacy_period_id,amount,unit,unit_abbr
15206,1,2652,89174,25909,-38698.93,"dollars","$"
15529,1,2621,89174,25909,1523.5,"dollars","$"
15529,1,2629,89174,25909,62042.58,"dollars","$"
15532,1,2629,89174,25909,-0.25,"dollars","$"
15537,1,2642,89174,25909,0.25,"dollars","$"
15547,1,2642,89174,25909,132502.4,"dollars","$"
15549,1,2642,89174,25909,344688.43,"dollars","$"
15206,1,2629,89174,25910,903.8,"dollars","$"
15206,1,2642,89174,25910,-5384.87,"dollars","$"
15206,1,2652,89174,25910,-20242.74,"dollars","$"
15529,1,2621,89174,25910,3235.58,"dollars","$"
15529,1,2629,89174,25910,-19694,"dollars","$"
15532,1,2621,89174,25910,0,"dollars","$"
15532,1,2629,89174,25910,-1.7,"dollars","$"
15537,1,2642,89174,25910,1.7,"dollars","$"
15547,1,2642,89174,25910,209662.34,"dollars","$"
15549,1,2642,89174,25910,88575.04,"dollars","$"
15206,1,2629,89174,25911,4.14,"dollars","$"
15206,1,2642,89174,25911,-4316.96,"dollars","$"
15206,1,2652,89174,25911,-15984.96,"dollars","$"
15529,1,2621,89174,25911,3378.45,"dollars","$"
15529,1,2629,89174,25911,6611.01,"dollars","$"
15532,1,2621,89174,25911,0,"dollars","$"
15532,1,2629,89174,25911,11.54,"dollars","$"
15537,1,2642,89174,25911,0.36,"dollars","$"
15547,1,2642,89174,25911,119481.79,"dollars","$"
15549,1,2642,89174,25911,93801.67,"dollars","$"
15206,1,2629,89174,25912,1.57,"dollars","$"
15206,1,2642,89174,25912,-4435.5,"dollars","$"
15206,1,2652,89174,25912,-16578.7,"dollars","$"
15529,1,2621,89174,25912,1440.78,"dollars","$"
15529,1,2629,89174,25912,2590.57,"dollars","$"
15532,1,2621,89174,25912,4.12,"dollars","$"
15532,1,2629,89174,25912,16.42,"dollars","$"
15547,1,2642,89174,25912,125203.62,"dollars","$"
15549,1,2642,89174,25912,102283.93,"dollars","$"
15206,1,2629,89175,25901,18802.22,"dollars","$"
15538,1,2621,89175,25901,24751.3,"dollars","$"
15538,1,2621,89175,25902,0,"dollars","$"
15206,1,2629,89175,25903,-1035.59,"dollars","$"
15538,1,2621,89175,25903,4647,"dollars","$"
15538,1,2629,89175,25903,6666,"dollars","$"
15206,1,2629,89175,25904,-1091.05,"dollars","$"
15538,1,2621,89175,25904,12115,"dollars","$"
15206,1,2652,89175,25905,-2341.25,"dollars","$"
15538,1,2621,89175,25905,25539.29,"dollars","$"
15538,1,2629,89175,25905,6532.68,"dollars","$"
15206,1,2629,89175,25906,4.86,"dollars","$"
15206,1,2642,89175,25906,-276.57,"dollars","$"
15206,1,2652,89175,25906,-989.64,"dollars","$"
15538,1,2621,89175,25906,13828.51,"dollars","$"
15206,1,2642,89175,25907,-12.87,"dollars","$"
15206,1,2652,89175,25907,-46.04,"dollars","$"
15538,1,2621,89175,25907,-1858.5,"dollars","$"
15538,1,2629,89175,25907,2502,"dollars","$"
15206,1,2642,89175,25908,-243.2,"dollars","$"
15206,1,2652,89175,25908,-869.93,"dollars","$"
15538,1,2621,89175,25908,6640,"dollars","$"
15538,1,2629,89175,25908,5520,"dollars","$"
15206,1,2642,89175,25909,-3.18,"dollars","$"
15206,1,2652,89175,25909,-11.39,"dollars","$"
15538,1,2621,89175,25909,88.58,"dollars","$"
15538,1,2629,89175,25909,70.65,"dollars","$"
15538,1,2621,89175,25911,-6960,"dollars","$"
15538,1,2629,89175,25911,6960,"dollars","$"
15206,1,2642,89175,25912,-124.64,"dollars","$"
15206,1,2652,89175,25912,-445.85,"dollars","$"
15538,1,2621,89175,25912,3730.15,"dollars","$"
15538,1,2629,89175,25912,2502,"dollars","$"
15206,1,2629,89178,25901,-496.4,"dollars","$"
15529,1,2629,89178,25901,6340.96,"dollars","$"
15547,1,2642,89178,25901,146.15,"dollars","$"
15549,1,2642,89178,25901,440.53,"dollars","$"
15206,1,2629,89178,25902,-301.16,"dollars","$"
15529,1,2629,89178,25902,3561.71,"dollars","$"
15547,1,2642,89178,25902,128.95,"dollars","$"
15549,1,2642,89178,25902,434.87,"dollars","$"
15529,1,2629,89178,25903,-23.64,"dollars","$"
15547,1,2642,89178,25903,23.64,"dollars","$"
15549,1,2642,89178,25903,0,"dollars","$"
15206,1,2629,89178,25904,-299.83,"dollars","$"
15529,1,2629,89178,25904,3943.87,"dollars","$"
15547,1,2642,89178,25904,108.81,"dollars","$"
15549,1,2642,89178,25904,54.58,"dollars","$"
15206,1,2652,89178,25905,-212.89,"dollars","$"
15529,1,2629,89178,25905,2440.46,"dollars","$"
15547,1,2642,89178,25905,106.32,"dollars","$"
15549,1,2642,89178,25905,369.63,"dollars","$"
15206,1,2652,89178,25906,-293.58,"dollars","$"
15529,1,2629,89178,25906,3688.09,"dollars","$"
15547,1,2642,89178,25906,179.94,"dollars","$"
15549,1,2642,89178,25906,153.53,"dollars","$"
15206,1,2652,89178,25907,-623.72,"dollars","$"
15529,1,2629,89178,25907,8416.57,"dollars","$"
15547,1,2642,89178,25907,72.9,"dollars","$"
15549,1,2642,89178,25907,54.58,"dollars","$"
15206,1,2652,89178,25908,-86.81,"dollars","$"
15529,1,2629,89178,25908,917.84,"dollars","$"
15547,1,2642,89178,25908,32.94,"dollars","$"
15549,1,2642,89178,25908,238.39,"dollars","$"
15206,1,2629,89178,25909,5.3,"dollars","$"
15206,1,2652,89178,25909,-255.95,"dollars","$"
15529,1,2629,89178,25909,3158.98,"dollars","$"
15547,1,2642,89178,25909,89.21,"dollars","$"
15549,1,2642,89178,25909,252.65,"dollars","$"
15206,1,2629,89178,25910,0.62,"dollars","$"
15206,1,2652,89178,25910,-69.93,"dollars","$"
15529,1,2629,89178,25910,1130.43,"dollars","$"
15547,1,2642,89178,25910,56.75,"dollars","$"
15549,1,2642,89178,25910,-229.85,"dollars","$"
15206,1,2652,89178,25911,-109.86,"dollars","$"
15529,1,2629,89178,25911,1504.92,"dollars","$"
15206,1,2629,89178,25912,0.04,"dollars","$"
15206,1,2652,89178,25912,-62.34,"dollars","$"
15529,1,2629,89178,25912,477.84,"dollars","$"
15547,1,2642,89178,25912,97.37,"dollars","$"
15549,1,2642,89178,25912,278.76,"dollars","$"
15206,1,2629,89179,25903,-40.52,"dollars","$"
15532,1,2629,89179,25903,555.15,"dollars","$"
15532,1,2621,89179,25904,0,"dollars","$"
15206,1,2629,89180,25901,82770.55,"dollars","$"
15529,1,2621,89180,25901,107889,"dollars","$"
15529,1,2629,89180,25901,391.76,"dollars","$"
15547,1,2642,89180,25901,1785.49,"dollars","$"
15549,1,2642,89180,25901,68307.64,"dollars","$"
15206,1,2629,89180,25902,-32205.64,"dollars","$"
15529,1,2621,89180,25902,4898.75,"dollars","$"
15529,1,2629,89180,25902,277.91,"dollars","$"
15547,1,2642,89180,25902,1094.89,"dollars","$"
15549,1,2642,89180,25902,345548.77,"dollars","$"
15206,1,2629,89180,25903,-40128.65,"dollars","$"
15529,1,2621,89180,25903,4062,"dollars","$"
15529,1,2629,89180,25903,75.04,"dollars","$"
15547,1,2642,89180,25903,2157.23,"dollars","$"
15549,1,2642,89180,25903,432078.56,"dollars","$"
15206,1,2629,89180,25904,-7714.01,"dollars","$"
15529,1,2621,89180,25904,17411.5,"dollars","$"
15529,1,2629,89180,25904,108.61,"dollars","$"
15547,1,2642,89180,25904,1432.33,"dollars","$"
15549,1,2642,89180,25904,65365.44,"dollars","$"
15206,1,2652,89180,25905,-4197.22,"dollars","$"
15529,1,2621,89180,25905,6814.92,"dollars","$"
15529,1,2629,89180,25905,12.4,"dollars","$"
15547,1,2642,89180,25905,2008.52,"dollars","$"
15549,1,2642,89180,25905,48660.39,"dollars","$"
15206,1,2642,89180,25906,-1156.07,"dollars","$"
15206,1,2652,89180,25906,-4135.26,"dollars","$"
15529,1,2621,89180,25906,8.66,"dollars","$"
15529,1,2629,89180,25906,2688.42,"dollars","$"
15547,1,2642,89180,25906,1195.94,"dollars","$"
15549,1,2642,89180,25906,53910.48,"dollars","$"
15206,1,2629,89180,25907,0.1,"dollars","$"
15206,1,2642,89180,25907,-1334.4,"dollars","$"
15206,1,2652,89180,25907,-4773.14,"dollars","$"
15529,1,2621,89180,25907,160,"dollars","$"
15529,1,2629,89180,25907,118.38,"dollars","$"
15547,1,2642,89180,25907,1775.11,"dollars","$"
15549,1,2642,89180,25907,64666.26,"dollars","$"
15206,1,2642,89180,25908,-875.42,"dollars","$"
15206,1,2652,89180,25908,-3131.38,"dollars","$"
15529,1,2621,89180,25908,1438,"dollars","$"
15529,1,2629,89180,25908,8.02,"dollars","$"
15547,1,2642,89180,25908,1151.76,"dollars","$"
15549,1,2642,89180,25908,41173.28,"dollars","$"
15206,1,2642,89180,25909,-914.84,"dollars","$"
15206,1,2652,89180,25909,-3272.38,"dollars","$"
15529,1,2629,89180,25909,232.12,"dollars","$"
15547,1,2642,89180,25909,667.45,"dollars","$"
15549,1,2642,89180,25909,44842.44,"dollars","$"
15529,1,2621,89180,25910,11693,"dollars","$"
15529,1,2629,89180,25910,1103.55,"dollars","$"
15547,1,2642,89180,25910,1161.85,"dollars","$"
15549,1,2642,89180,25910,-13958.4,"dollars","$"
15206,1,2629,89180,25911,1.59,"dollars","$"
15529,1,2621,89180,25911,23558.25,"dollars","$"
15529,1,2629,89180,25911,297.98,"dollars","$"
15547,1,2642,89180,25911,1003.51,"dollars","$"
15549,1,2642,89180,25911,-24859.74,"dollars","$"
15529,1,2621,89180,25912,13233,"dollars","$"
15529,1,2629,89180,25912,709.64,"dollars","$"
15547,1,2642,89180,25912,689.72,"dollars","$"
15549,1,2642,89180,25912,-14632.36,"dollars","$"
15206,1,2629,89181,25901,49786.17,"dollars","$"
15529,1,2621,89181,25901,11921.74,"dollars","$"
15529,1,2629,89181,25901,-8722.81,"dollars","$"
15547,1,2642,89181,25901,706994.07,"dollars","$"
15549,1,2642,89181,25901,31658.8,"dollars","$"
15206,1,2629,89181,25902,-55404.16,"dollars","$"
15529,1,2621,89181,25902,20106.75,"dollars","$"
15529,1,2629,89181,25902,-15805.01,"dollars","$"
15547,1,2642,89181,25902,696877.63,"dollars","$"
15549,1,2642,89181,25902,33097.49,"dollars","$"
15206,1,2629,89181,25903,-69979.91,"dollars","$"
15529,1,2621,89181,25903,6578.45,"dollars","$"
15529,1,2629,89181,25903,-29694.83,"dollars","$"
15529,1,2642,89181,25903,42621.06,"dollars","$"
15547,1,2642,89181,25903,898240.71,"dollars","$"
15549,1,2642,89181,25903,24227.76,"dollars","$"
15206,1,2629,89181,25904,-49956.56,"dollars","$"
15529,1,2621,89181,25904,1327.37,"dollars","$"
15529,1,2629,89181,25904,-11994.19,"dollars","$"
15547,1,2642,89181,25904,648495.93,"dollars","$"
15549,1,2642,89181,25904,22644.11,"dollars","$"
15206,1,2629,89181,25905,0.02,"dollars","$"
15206,1,2652,89181,25905,-11745.56,"dollars","$"
15529,1,2621,89181,25905,10427.72,"dollars","$"
15529,1,2629,89181,25905,7004.65,"dollars","$"
15547,1,2642,89181,25905,122755.78,"dollars","$"
15549,1,2642,89181,25905,20709.85,"dollars","$"
15206,1,2642,89181,25906,-1867.26,"dollars","$"
15206,1,2652,89181,25906,-75591.08,"dollars","$"
15529,1,2621,89181,25906,8835.81,"dollars","$"
15529,1,2629,89181,25906,12789.13,"dollars","$"
15547,1,2642,89181,25906,999197.52,"dollars","$"
15549,1,2642,89181,25906,16538.92,"dollars","$"
15206,1,2629,89181,25907,15.05,"dollars","$"
15206,1,2642,89181,25907,-718.46,"dollars","$"
15206,1,2652,89181,25907,-32095.56,"dollars","$"
15529,1,2621,89181,25907,4677.43,"dollars","$"
15529,1,2629,89181,25907,-41787.65,"dollars","$"
15547,1,2642,89181,25907,467339.99,"dollars","$"
15549,1,2642,89181,25907,10138.84,"dollars","$"
15206,1,2629,89181,25908,0.1,"dollars","$"
15206,1,2642,89181,25908,-733.93,"dollars","$"
15206,1,2652,89181,25908,-26275.92,"dollars","$"
15529,1,2621,89181,25908,9741.91,"dollars","$"
15529,1,2629,89181,25908,-18987.19,"dollars","$"
15547,1,2642,89181,25908,377461.84,"dollars","$"
15549,1,2642,89181,25908,-7538.69,"dollars","$"
15206,1,2629,89181,25909,4.16,"dollars","$"
15206,1,2642,89181,25909,-1133.58,"dollars","$"
15206,1,2652,89181,25909,-29706.76,"dollars","$"
15529,1,2621,89181,25909,7958.18,"dollars","$"
15529,1,2629,89181,25909,-911.89,"dollars","$"
15547,1,2642,89181,25909,387743.42,"dollars","$"
15549,1,2642,89181,25909,13281.78,"dollars","$"
15206,1,2629,89181,25910,1.98,"dollars","$"
15206,1,2642,89181,25910,-953.03,"dollars","$"
15206,1,2652,89181,25910,-46617.18,"dollars","$"
15529,1,2621,89181,25910,7548.14,"dollars","$"
15529,1,2629,89181,25910,-5717.7,"dollars","$"
15547,1,2642,89181,25910,623522.29,"dollars","$"
15549,1,2642,89181,25910,14189.94,"dollars","$"
15206,1,2629,89181,25911,42.26,"dollars","$"
15206,1,2642,89181,25911,-1048.49,"dollars","$"
15206,1,2652,89181,25911,-11011.18,"dollars","$"
15529,1,2621,89181,25911,11944.92,"dollars","$"
15529,1,2629,89181,25911,1698.18,"dollars","$"
15547,1,2642,89181,25911,122996.38,"dollars","$"
15549,1,2642,89181,25911,15204.85,"dollars","$"
15206,1,2629,89181,25912,43.61,"dollars","$"
15206,1,2642,89181,25912,-275.78,"dollars","$"
15206,1,2652,89181,25912,-23543.25,"dollars","$"
15529,1,2621,89181,25912,2450.88,"dollars","$"
15529,1,2629,89181,25912,3762.39,"dollars","$"
15547,1,2642,89181,25912,301552.61,"dollars","$"
15549,1,2642,89181,25912,14976.69,"dollars","$"
15206,1,2629,89182,25901,11450089.81,"dollars","$"
15529,1,2621,89182,25901,-2604.55,"dollars","$"
15529,1,2629,89182,25901,102716.93,"dollars","$"
15529,1,2642,89182,25901,4041.83,"dollars","$"
15530,1,2642,89182,25901,16554.56,"dollars","$"
15531,1,2621,89182,25901,10,"dollars","$"
15531,1,2629,89182,25901,332.7,"dollars","$"
15531,1,2642,89182,25901,143758.35,"dollars","$"
15533,1,2642,89182,25901,175.64,"dollars","$"
15535,1,2621,89182,25901,-2361.5,"dollars","$"
15535,1,2629,89182,25901,2361.5,"dollars","$"
15538,1,2629,89182,25901,52.24,"dollars","$"
15538,1,2642,89182,25901,21553.35,"dollars","$"
15544,1,2621,89182,25901,1260,"dollars","$"
15544,1,2629,89182,25901,176225.12,"dollars","$"
15544,1,2642,89182,25901,1725646.85,"dollars","$"
15547,1,2642,89182,25901,5334852.97,"dollars","$"
15549,1,2642,89182,25901,5660406.72,"dollars","$"
15206,1,2629,89182,25902,-1256067.16,"dollars","$"
15529,1,2621,89182,25902,87186,"dollars","$"
15529,1,2629,89182,25902,555324.02,"dollars","$"
15529,1,2642,89182,25902,1356.08,"dollars","$"
15530,1,2642,89182,25902,16964.7,"dollars","$"
15531,1,2642,89182,25902,157048.15,"dollars","$"
15533,1,2642,89182,25902,170.97,"dollars","$"
15538,1,2642,89182,25902,21912.52,"dollars","$"
15544,1,2621,89182,25902,321,"dollars","$"
15544,1,2629,89182,25902,9412.33,"dollars","$"
15544,1,2642,89182,25902,1610907.72,"dollars","$"
15547,1,2642,89182,25902,5838244.96,"dollars","$"
15549,1,2642,89182,25902,5394944.55,"dollars","$"
15206,1,2629,89182,25903,-1123802.3,"dollars","$"
15529,1,2621,89182,25903,53393.5,"dollars","$"
15529,1,2629,89182,25903,-26307.93,"dollars","$"
15530,1,2629,89182,25903,401.35,"dollars","$"
15530,1,2642,89182,25903,18380.86,"dollars","$"
15531,1,2621,89182,25903,119.5,"dollars","$"
15531,1,2629,89182,25903,717,"dollars","$"
15531,1,2642,89182,25903,147814.77,"dollars","$"
15533,1,2642,89182,25903,204.19,"dollars","$"
15535,1,2629,89182,25903,722.43,"dollars","$"
15538,1,2621,89182,25903,1504.5,"dollars","$"
15538,1,2642,89182,25903,23316.42,"dollars","$"
15544,1,2621,89182,25903,20221.5,"dollars","$"
15544,1,2629,89182,25903,3450,"dollars","$"
15544,1,2642,89182,25903,1966120.48,"dollars","$"
15547,1,2642,89182,25903,5373811.43,"dollars","$"
15549,1,2642,89182,25903,4661726.23,"dollars","$"
15206,1,2629,89182,25904,-1075656.69,"dollars","$"
15529,1,2621,89182,25904,53999.5,"dollars","$"
15529,1,2629,89182,25904,-323538,"dollars","$"
15529,1,2642,89182,25904,1164.49,"dollars","$"
15530,1,2621,89182,25904,43219.24,"dollars","$"
15530,1,2629,89182,25904,53087.98,"dollars","$"
15530,1,2642,89182,25904,14314.62,"dollars","$"
15531,1,2621,89182,25904,-563,"dollars","$"
15531,1,2629,89182,25904,-590.5,"dollars","$"
15531,1,2642,89182,25904,114299.01,"dollars","$"
15533,1,2642,89182,25904,178.26,"dollars","$"
15538,1,2642,89182,25904,24023.64,"dollars","$"
15544,1,2621,89182,25904,8325,"dollars","$"
15544,1,2629,89182,25904,5662.08,"dollars","$"
15544,1,2642,89182,25904,1638719.89,"dollars","$"
15547,1,2642,89182,25904,4913950.18,"dollars","$"
15549,1,2642,89182,25904,5055113.94,"dollars","$"
15206,1,2629,89182,25905,21.89,"dollars","$"
15206,1,2652,89182,25905,-610023.64,"dollars","$"
15529,1,2621,89182,25905,86830.03,"dollars","$"
15529,1,2629,89182,25905,-938294.72,"dollars","$"
15529,1,2642,89182,25905,1450.22,"dollars","$"
15530,1,2621,89182,25905,0,"dollars","$"
15530,1,2629,89182,25905,196,"dollars","$"
15530,1,2642,89182,25905,16922.13,"dollars","$"
15531,1,2629,89182,25905,58.8,"dollars","$"
15531,1,2642,89182,25905,117688.78,"dollars","$"
15533,1,2642,89182,25905,153.76,"dollars","$"
15538,1,2621,89182,25905,20790.21,"dollars","$"
15538,1,2642,89182,25905,24156.08,"dollars","$"
15544,1,2621,89182,25905,5494.86,"dollars","$"
15544,1,2629,89182,25905,4098.16,"dollars","$"
15544,1,2642,89182,25905,1502586.33,"dollars","$"
15547,1,2642,89182,25905,4224411.05,"dollars","$"
15549,1,2642,89182,25905,3289924.6,"dollars","$"
15206,1,2629,89182,25906,0.17,"dollars","$"
15206,1,2642,89182,25906,-266283.8,"dollars","$"
15206,1,2652,89182,25906,-955173.6,"dollars","$"
15529,1,2621,89182,25906,2538989.34,"dollars","$"
15529,1,2629,89182,25906,14515.88,"dollars","$"
15529,1,2642,89182,25906,1084.68,"dollars","$"
15530,1,2629,89182,25906,-31490.78,"dollars","$"
15530,1,2642,89182,25906,31268.21,"dollars","$"
15531,1,2621,89182,25906,-20,"dollars","$"
15531,1,2629,89182,25906,1741.25,"dollars","$"
15531,1,2642,89182,25906,103521.81,"dollars","$"
15533,1,2642,89182,25906,223.04,"dollars","$"
15538,1,2621,89182,25906,932,"dollars","$"
15538,1,2642,89182,25906,30042.82,"dollars","$"
15544,1,2629,89182,25906,5563.8,"dollars","$"
15544,1,2642,89182,25906,1518228.96,"dollars","$"
15547,1,2642,89182,25906,4634506.14,"dollars","$"
15549,1,2642,89182,25906,4501746.32,"dollars","$"
15206,1,2629,89182,25907,65.66,"dollars","$"
15206,1,2642,89182,25907,-131052,"dollars","$"
15206,1,2652,89182,25907,-470996.47,"dollars","$"
15529,1,2621,89182,25907,87531.91,"dollars","$"
15529,1,2629,89182,25907,-831205.97,"dollars","$"
15529,1,2642,89182,25907,2782.16,"dollars","$"
15530,1,2621,89182,25907,-13759.99,"dollars","$"
15530,1,2629,89182,25907,-7133.24,"dollars","$"
15530,1,2642,89182,25907,20790.81,"dollars","$"
15531,1,2621,89182,25907,119.5,"dollars","$"
15531,1,2629,89182,25907,717,"dollars","$"
15531,1,2642,89182,25907,75324.95,"dollars","$"
15533,1,2642,89182,25907,101.86,"dollars","$"
15535,1,2621,89182,25907,0,"dollars","$"
15535,1,2629,89182,25907,1260,"dollars","$"
15538,1,2642,89182,25907,27408.54,"dollars","$"
15544,1,2621,89182,25907,21461.74,"dollars","$"
15544,1,2629,89182,25907,74359.21,"dollars","$"
15544,1,2642,89182,25907,893540.49,"dollars","$"
15547,1,2642,89182,25907,3836215.57,"dollars","$"
15549,1,2642,89182,25907,2393478.18,"dollars","$"
15206,1,2629,89182,25908,41.49,"dollars","$"
15206,1,2642,89182,25908,-120864.74,"dollars","$"
15206,1,2652,89182,25908,-434017.89,"dollars","$"
15529,1,2621,89182,25908,269214.75,"dollars","$"
15529,1,2629,89182,25908,-865899.81,"dollars","$"
15530,1,2629,89182,25908,-2330.84,"dollars","$"
15530,1,2642,89182,25908,2480.51,"dollars","$"
15531,1,2621,89182,25908,196.75,"dollars","$"
15531,1,2629,89182,25908,212.75,"dollars","$"
15531,1,2642,89182,25908,89506.33,"dollars","$"
15533,1,2642,89182,25908,30.93,"dollars","$"
15538,1,2642,89182,25908,29158.34,"dollars","$"
15544,1,2621,89182,25908,38911.5,"dollars","$"
15544,1,2629,89182,25908,4315.81,"dollars","$"
15544,1,2642,89182,25908,1300861.81,"dollars","$"
15547,1,2642,89182,25908,2939432.49,"dollars","$"
15549,1,2642,89182,25908,2260182.43,"dollars","$"
15206,1,2629,89182,25909,-2271.29,"dollars","$"
15206,1,2642,89182,25909,-133303.05,"dollars","$"
15206,1,2652,89182,25909,-478834.2,"dollars","$"
15529,1,2621,89182,25909,72432,"dollars","$"
15529,1,2629,89182,25909,-33257.42,"dollars","$"
15529,1,2642,89182,25909,3394.94,"dollars","$"
15530,1,2629,89182,25909,-325.15,"dollars","$"
15530,1,2642,89182,25909,10708.08,"dollars","$"
15531,1,2621,89182,25909,150.5,"dollars","$"
15531,1,2629,89182,25909,903,"dollars","$"
15531,1,2642,89182,25909,87296.63,"dollars","$"
15538,1,2642,89182,25909,15659.18,"dollars","$"
15544,1,2621,89182,25909,4999.59,"dollars","$"
15544,1,2629,89182,25909,49.43,"dollars","$"
15544,1,2642,89182,25909,960190.78,"dollars","$"
15547,1,2642,89182,25909,3367271.04,"dollars","$"
15549,1,2642,89182,25909,2205474.28,"dollars","$"
15206,1,2629,89182,25910,137.49,"dollars","$"
15206,1,2642,89182,25910,-143750.28,"dollars","$"
15206,1,2652,89182,25910,-516315.52,"dollars","$"
15527,1,2621,89182,25910,325.5,"dollars","$"
15527,1,2629,89182,25910,976.5,"dollars","$"
15529,1,2621,89182,25910,114307.68,"dollars","$"
15529,1,2629,89182,25910,-39075.16,"dollars","$"
15530,1,2621,89182,25910,9774.5,"dollars","$"
15530,1,2642,89182,25910,4991.89,"dollars","$"
15531,1,2621,89182,25910,-150.5,"dollars","$"
15531,1,2629,89182,25910,-903,"dollars","$"
15531,1,2642,89182,25910,78472.3,"dollars","$"
15533,1,2642,89182,25910,63.7,"dollars","$"
15538,1,2621,89182,25910,9034.5,"dollars","$"
15538,1,2642,89182,25910,27621.19,"dollars","$"
15543,1,2621,89182,25910,160,"dollars","$"
15544,1,2642,89182,25910,1063187.94,"dollars","$"
15547,1,2642,89182,25910,3394873.63,"dollars","$"
15549,1,2642,89182,25910,2552650.31,"dollars","$"
15206,1,2629,89182,25911,30543.1,"dollars","$"
15206,1,2642,89182,25911,-157395.51,"dollars","$"
15206,1,2652,89182,25911,-565403.51,"dollars","$"
15529,1,2621,89182,25911,73248.24,"dollars","$"
15529,1,2629,89182,25911,208873.7,"dollars","$"
15530,1,2642,89182,25911,15161.14,"dollars","$"
15531,1,2621,89182,25911,119.5,"dollars","$"
15531,1,2629,89182,25911,717,"dollars","$"
15531,1,2642,89182,25911,73947.86,"dollars","$"
15533,1,2642,89182,25911,66,"dollars","$"
15538,1,2621,89182,25911,343.5,"dollars","$"
15538,1,2642,89182,25911,34324.1,"dollars","$"
15544,1,2621,89182,25911,12031.5,"dollars","$"
15544,1,2629,89182,25911,1075.84,"dollars","$"
15544,1,2642,89182,25911,1254028.22,"dollars","$"
15547,1,2642,89182,25911,3141810.42,"dollars","$"
15549,1,2642,89182,25911,3084447.36,"dollars","$"
15206,1,2629,89182,25912,3228.68,"dollars","$"
15206,1,2642,89182,25912,-137783.16,"dollars","$"
15206,1,2652,89182,25912,-495470.07,"dollars","$"
15529,1,2621,89182,25912,204562,"dollars","$"
15529,1,2629,89182,25912,391777.68,"dollars","$"
15529,1,2642,89182,25912,1791.12,"dollars","$"
15530,1,2621,89182,25912,480,"dollars","$"
15530,1,2642,89182,25912,10870.33,"dollars","$"
15531,1,2621,89182,25912,-49.5,"dollars","$"
15531,1,2629,89182,25912,-297,"dollars","$"
15531,1,2642,89182,25912,90805.91,"dollars","$"
15533,1,2642,89182,25912,21.58,"dollars","$"
15538,1,2642,89182,25912,25200.15,"dollars","$"
15544,1,2621,89182,25912,6033,"dollars","$"
15544,1,2629,89182,25912,143455.31,"dollars","$"
15544,1,2642,89182,25912,141440.39,"dollars","$"
15547,1,2642,89182,25912,2966692.9,"dollars","$"
15549,1,2642,89182,25912,2910943.37,"dollars","$"
15206,1,2629,89187,25901,-43.19,"dollars","$"
15529,1,2629,89187,25901,127.06,"dollars","$"
15546,1,2642,89187,25901,70.64,"dollars","$"
15547,1,2642,89187,25901,414.24,"dollars","$"
15206,1,2629,89187,25902,-71.42,"dollars","$"
15529,1,2629,89187,25902,71.42,"dollars","$"
15206,1,2629,89187,25903,34.83,"dollars","$"
15532,1,2621,89187,25903,88.75,"dollars","$"
15532,1,2629,89187,25903,266.25,"dollars","$"
15546,1,2642,89187,25903,74.79,"dollars","$"
15206,1,2629,89187,25904,-583.88,"dollars","$"
15529,1,2621,89187,25904,5050.5,"dollars","$"
15532,1,2621,89187,25904,-88.75,"dollars","$"
15547,1,2642,89187,25904,3372.02,"dollars","$"
15206,1,2629,89187,25905,1.19,"dollars","$"
15206,1,2652,89187,25905,-65.36,"dollars","$"
15546,1,2642,89187,25905,86.37,"dollars","$"
15547,1,2642,89187,25905,807.72,"dollars","$"
15206,1,2652,89187,25906,-33.17,"dollars","$"
15529,1,2629,89187,25906,1.01,"dollars","$"
15546,1,2642,89187,25906,93.9,"dollars","$"
15547,1,2642,89187,25906,359.43,"dollars","$"
15206,1,2629,89187,25907,0.77,"dollars","$"
15206,1,2652,89187,25907,-237.41,"dollars","$"
15529,1,2629,89187,25907,1134.93,"dollars","$"
15546,1,2642,89187,25907,1071.46,"dollars","$"
15547,1,2642,89187,25907,1044.97,"dollars","$"
15206,1,2652,89187,25908,-48.22,"dollars","$"
15546,1,2642,89187,25908,94.56,"dollars","$"
15547,1,2642,89187,25908,565.95,"dollars","$"
15206,1,2652,89187,25909,-40.47,"dollars","$"
15529,1,2629,89187,25909,55.06,"dollars","$"
15546,1,2642,89187,25909,109.5,"dollars","$"
15547,1,2642,89187,25909,389.79,"dollars","$"
15206,1,2652,89187,25910,-2370.67,"dollars","$"
15529,1,2629,89187,25910,2728.7,"dollars","$"
15547,1,2642,89187,25910,29746.17,"dollars","$"
15206,1,2652,89187,25911,-170.38,"dollars","$"
15529,1,2629,89187,25911,-39.63,"dollars","$"
15546,1,2642,89187,25911,0.12,"dollars","$"
15547,1,2642,89187,25911,2373.47,"dollars","$"
15206,1,2652,89187,25912,-198.11,"dollars","$"
15529,1,2629,89187,25912,109.87,"dollars","$"
15547,1,2642,89187,25912,2604.04,"dollars","$"
15206,1,2629,89188,25901,351.95,"dollars","$"
15529,1,2621,89188,25901,7.38,"dollars","$"
15529,1,2629,89188,25901,-7.38,"dollars","$"
15544,1,2629,89188,25901,19.1,"dollars","$"
15206,1,2652,89188,25905,-301.79,"dollars","$"
15538,1,2621,89188,25905,4134.13,"dollars","$"
15206,1,2629,89191,25901,-6619.47,"dollars","$"
15529,1,2629,89191,25901,97177.7,"dollars","$"
15547,1,2642,89191,25901,1404.54,"dollars","$"
