legacy_commodity_id,duplicate_no,legacy_location_id,legacy_period_id,volume,unit,unit_abbr
15399,1,87843,26013,1568,"bbl","bbl"
15400,1,87843,26013,119617,"mcf","mcf"
15399,1,87843,26014,4749,"bbl","bbl"
15400,1,87843,26014,618006,"mcf","mcf"
15399,1,87843,26015,2161,"bbl","bbl"
15400,1,87843,26015,234950,"mcf","mcf"
15399,1,87843,26016,1880,"bbl","bbl"
15400,1,87843,26016,239819,"mcf","mcf"
15399,1,87843,26017,1254,"bbl","bbl"
15400,1,87843,26017,167821,"mcf","mcf"
15399,1,87843,26018,11349,"bbl","bbl"
15400,1,87843,26018,202310,"mcf","mcf"
15399,1,87843,26019,91589,"bbl","bbl"
15400,1,87843,26019,492333,"mcf","mcf"
15399,1,87843,26020,383085,"bbl","bbl"
15400,1,87843,26020,1869358,"mcf","mcf"
15399,1,87843,26021,369002,"bbl","bbl"
15400,1,87843,26021,3036676,"mcf","mcf"
15399,1,87843,26022,131498,"bbl","bbl"
15400,1,87843,26022,1943856,"mcf","mcf"
15399,1,87843,26023,79688,"bbl","bbl"
15400,1,87843,26023,1461414,"mcf","mcf"
15399,1,87843,26024,46414,"bbl","bbl"
15400,1,87843,26024,1066566,"mcf","mcf"
15399,1,87843,26025,36624,"bbl","bbl"
15400,1,87843,26025,882911,"mcf","mcf"
15399,1,87843,26026,27881,"bbl","bbl"
15400,1,87843,26026,739181,"mcf","mcf"
15399,1,87843,26027,21582,"bbl","bbl"
15400,1,87843,26027,648813,"mcf","mcf"
15399,1,87843,26453,18634,"bbl","bbl"
15400,1,87843,26453,484271,"mcf","mcf"
15399,1,87843,1165291,16877,"bbl","bbl"
15400,1,87843,1165291,510265,"mcf","mcf"
15399,1,87844,26013,25,"bbl","bbl"
15400,1,87844,26013,19453,"mcf","mcf"
15399,1,87844,26014,17,"bbl","bbl"
15400,1,87844,26014,14478,"mcf","mcf"
15400,1,87844,26015,9736,"mcf","mcf"
15400,1,87844,26016,6611,"mcf","mcf"
15400,1,87844,26017,5730,"mcf","mcf"
15400,1,87844,26018,4888,"mcf","mcf"
15400,1,87844,26019,4465,"mcf","mcf"
15400,1,87844,26020,3933,"mcf","mcf"
15400,1,87844,26021,3457,"mcf","mcf"
15399,1,87844,26022,4,"bbl","bbl"
15400,1,87844,26022,3459,"mcf","mcf"
15400,1,87844,26023,2843,"mcf","mcf"
15400,1,87844,26024,2791,"mcf","mcf"
15400,1,87844,26025,2757,"mcf","mcf"
15400,1,87844,26026,2659,"mcf","mcf"
15400,1,87844,26027,2796,"mcf","mcf"
15400,1,87844,26453,2533,"mcf","mcf"
15400,1,87844,1165291,2425,"mcf","mcf"
15399,1,87845,26008,2345,"bbl","bbl"
15400,1,87845,26008,276769,"mcf","mcf"
15399,1,87845,26009,2302,"bbl","bbl"
15400,1,87845,26009,239118,"mcf","mcf"
15399,1,87845,26010,2537,"bbl","bbl"
15400,1,87845,26010,199599,"mcf","mcf"
15399,1,87845,26011,2685,"bbl","bbl"
15400,1,87845,26011,198281,"mcf","mcf"
15399,1,87845,26012,2804,"bbl","bbl"
15400,1,87845,26012,172494,"mcf","mcf"
15399,1,87845,26013,2904,"bbl","bbl"
15400,1,87845,26013,145153,"mcf","mcf"
15399,1,87845,26014,2803,"bbl","bbl"
15400,1,87845,26014,132103,"mcf","mcf"
15399,1,87845,26015,3310,"bbl","bbl"
15400,1,87845,26015,134820,"mcf","mcf"
15399,1,87845,26016,3192,"bbl","bbl"
15400,1,87845,26016,116969,"mcf","mcf"
15399,1,87845,26017,5902,"bbl","bbl"
15400,1,87845,26017,109190,"mcf","mcf"
15399,1,87845,26018,6194,"bbl","bbl"
15400,1,87845,26018,96390,"mcf","mcf"
15399,1,87845,26019,5130,"bbl","bbl"
15400,1,87845,26019,97811,"mcf","mcf"
15399,1,87845,26020,6702,"bbl","bbl"
15400,1,87845,26020,94965,"mcf","mcf"
15399,1,87845,26021,3133,"bbl","bbl"
15400,1,87845,26021,85254,"mcf","mcf"
15399,1,87845,26022,2239,"bbl","bbl"
15400,1,87845,26022,76326,"mcf","mcf"
15399,1,87845,26023,2250,"bbl","bbl"
15400,1,87845,26023,71333,"mcf","mcf"
15399,1,87845,26024,1860,"bbl","bbl"
15400,1,87845,26024,58682,"mcf","mcf"
15399,1,87845,26025,1511,"bbl","bbl"
15400,1,87845,26025,55498,"mcf","mcf"
15399,1,87845,26026,1338,"bbl","bbl"
15400,1,87845,26026,47649,"mcf","mcf"
15399,1,87845,26027,1366,"bbl","bbl"
15400,1,87845,26027,41735,"mcf","mcf"
15399,1,87845,26453,1249,"bbl","bbl"
15400,1,87845,26453,40682,"mcf","mcf"
15399,1,87845,1165291,1301,"bbl","bbl"
15400,1,87845,1165291,34277,"mcf","mcf"
15399,1,87846,26008,1175,"bbl","bbl"
15400,1,87846,26008,830594,"mcf","mcf"
15399,1,87846,26009,962,"bbl","bbl"
15400,1,87846,26009,1822334,"mcf","mcf"
15399,1,87846,26010,924,"bbl","bbl"
15400,1,87846,26010,1667936,"mcf","mcf"
15399,1,87846,26011,996,"bbl","bbl"
15400,1,87846,26011,1459507,"mcf","mcf"
15399,1,87846,26012,1707,"bbl","bbl"
15400,1,87846,26012,1085887,"mcf","mcf"
15399,1,87846,26013,2426,"bbl","bbl"
15400,1,87846,26013,878196,"mcf","mcf"
15399,1,87846,26014,2028,"bbl","bbl"
15400,1,87846,26014,662880,"mcf","mcf"
15399,1,87846,26015,787,"bbl","bbl"
15400,1,87846,26015,605963,"mcf","mcf"
15399,1,87846,26016,584,"bbl","bbl"
15400,1,87846,26016,491179,"mcf","mcf"
15399,1,87846,26017,404,"bbl","bbl"
15400,1,87846,26017,455530,"mcf","mcf"
15399,1,87846,26018,490,"bbl","bbl"
15400,1,87846,26018,401791,"mcf","mcf"
15399,1,87846,26019,425,"bbl","bbl"
15400,1,87846,26019,347534,"mcf","mcf"
15399,1,87846,26020,382,"bbl","bbl"
15400,1,87846,26020,315199,"mcf","mcf"
15399,1,87846,26021,368,"bbl","bbl"
15400,1,87846,26021,262920,"mcf","mcf"
15399,1,87846,26022,274,"bbl","bbl"
15400,1,87846,26022,254368,"mcf","mcf"
15399,1,87846,26023,260,"bbl","bbl"
15400,1,87846,26023,208607,"mcf","mcf"
15399,1,87846,26024,249,"bbl","bbl"
15400,1,87846,26024,180938,"mcf","mcf"
15399,1,87846,26025,271,"bbl","bbl"
15400,1,87846,26025,191177,"mcf","mcf"
15399,1,87846,26026,174,"bbl","bbl"
15400,1,87846,26026,170278,"mcf","mcf"
15399,1,87846,26027,278,"bbl","bbl"
15400,1,87846,26027,167506,"mcf","mcf"
15399,1,87846,26453,226,"bbl","bbl"
15400,1,87846,26453,185280,"mcf","mcf"
15399,1,87846,1165291,186,"bbl","bbl"
15400,1,87846,1165291,164907,"mcf","mcf"
15399,1,87847,26008,4163,"bbl","bbl"
15400,1,87847,26008,266705,"mcf","mcf"
15399,1,87847,26009,4584,"bbl","bbl"
15400,1,87847,26009,376637,"mcf","mcf"
15399,1,87847,26010,5277,"bbl","bbl"
15400,1,87847,26010,314907,"mcf","mcf"
15399,1,87847,26011,4608,"bbl","bbl"
15400,1,87847,26011,347654,"mcf","mcf"
15399,1,87847,26012,4661,"bbl","bbl"
15400,1,87847,26012,378786,"mcf","mcf"
15399,1,87847,26013,4677,"bbl","bbl"
15400,1,87847,26013,352754,"mcf","mcf"
15399,1,87847,26014,3209,"bbl","bbl"
15400,1,87847,26014,300891,"mcf","mcf"
15399,1,87847,26015,3591,"bbl","bbl"
15400,1,87847,26015,274440,"mcf","mcf"
15399,1,87847,26016,3115,"bbl","bbl"
15400,1,87847,26016,325800,"mcf","mcf"
15399,1,87847,26017,2580,"bbl","bbl"
15400,1,87847,26017,293317,"mcf","mcf"
15399,1,87847,26018,1945,"bbl","bbl"
15400,1,87847,26018,254268,"mcf","mcf"
15399,1,87847,26019,1882,"bbl","bbl"
15400,1,87847,26019,199051,"mcf","mcf"
15399,1,87847,26020,1882,"bbl","bbl"
15400,1,87847,26020,193451,"mcf","mcf"
15399,1,87847,26021,1596,"bbl","bbl"
15400,1,87847,26021,188054,"mcf","mcf"
15399,1,87847,26022,1671,"bbl","bbl"
15400,1,87847,26022,624507,"mcf","mcf"
15399,1,87847,26023,1485,"bbl","bbl"
15400,1,87847,26023,785410,"mcf","mcf"
15399,1,87847,26024,109495,"bbl","bbl"
15400,1,87847,26024,1753200,"mcf","mcf"
15399,1,87847,26025,51251,"bbl","bbl"
15400,1,87847,26025,1510968,"mcf","mcf"
15399,1,87847,26026,21754,"bbl","bbl"
15400,1,87847,26026,1102041,"mcf","mcf"
15399,1,87847,26027,17900,"bbl","bbl"
15400,1,87847,26027,1758195,"mcf","mcf"
15399,1,87847,26453,13573,"bbl","bbl"
15400,1,87847,26453,2253328,"mcf","mcf"
15399,1,87847,1165291,9288,"bbl","bbl"
15400,1,87847,1165291,1339910,"mcf","mcf"
15399,1,87849,26008,33,"bbl","bbl"
15400,1,87849,26008,14944,"mcf","mcf"
15399,1,87849,26009,7,"bbl","bbl"
15400,1,87849,26009,15158,"mcf","mcf"
15399,1,87849,26010,19,"bbl","bbl"
15400,1,87849,26010,14881,"mcf","mcf"
15399,1,87849,26011,35,"bbl","bbl"
15400,1,87849,26011,14115,"mcf","mcf"
15399,1,87849,26012,11,"bbl","bbl"
15400,1,87849,26012,13552,"mcf","mcf"
15399,1,87849,26013,38,"bbl","bbl"
15400,1,87849,26013,12941,"mcf","mcf"
15399,1,87849,26014,8,"bbl","bbl"
15400,1,87849,26014,11175,"mcf","mcf"
15399,1,87849,26015,34,"bbl","bbl"
15400,1,87849,26015,14079,"mcf","mcf"
15399,1,87849,26016,41,"bbl","bbl"
15400,1,87849,26016,156989,"mcf","mcf"
15399,1,87849,26017,45,"bbl","bbl"
15400,1,87849,26017,101489,"mcf","mcf"
15399,1,87849,26018,21,"bbl","bbl"
15400,1,87849,26018,79625,"mcf","mcf"
15399,1,87849,26019,23,"bbl","bbl"
15400,1,87849,26019,61118,"mcf","mcf"
15399,1,87849,26020,38,"bbl","bbl"
15400,1,87849,26020,53070,"mcf","mcf"
15399,1,87849,26021,29,"bbl","bbl"
15400,1,87849,26021,47497,"mcf","mcf"
15399,1,87849,26022,37,"bbl","bbl"
15400,1,87849,26022,41800,"mcf","mcf"
15399,1,87849,26023,46,"bbl","bbl"
15400,1,87849,26023,39969,"mcf","mcf"
15399,1,87849,26024,17,"bbl","bbl"
15400,1,87849,26024,35837,"mcf","mcf"
15399,1,87849,26025,44,"bbl","bbl"
15400,1,87849,26025,33233,"mcf","mcf"
15399,1,87849,26026,41,"bbl","bbl"
15400,1,87849,26026,31667,"mcf","mcf"
15399,1,87849,26027,30,"bbl","bbl"
15400,1,87849,26027,30840,"mcf","mcf"
15399,1,87849,26453,92,"bbl","bbl"
15400,1,87849,26453,26040,"mcf","mcf"
15399,1,87849,1165291,33,"bbl","bbl"
15400,1,87849,1165291,27517,"mcf","mcf"
15399,1,87850,26008,3900,"bbl","bbl"
15400,1,87850,26008,212860,"mcf","mcf"
15399,1,87850,26009,2813,"bbl","bbl"
15400,1,87850,26009,206242,"mcf","mcf"
15399,1,87850,26010,2936,"bbl","bbl"
15400,1,87850,26010,191204,"mcf","mcf"
15399,1,87850,26011,3315,"bbl","bbl"
15400,1,87850,26011,228526,"mcf","mcf"
15399,1,87850,26012,3359,"bbl","bbl"
15400,1,87850,26012,293358,"mcf","mcf"
15399,1,87850,26013,2818,"bbl","bbl"
15400,1,87850,26013,242388,"mcf","mcf"
15399,1,87850,26014,3585,"bbl","bbl"
15400,1,87850,26014,240406,"mcf","mcf"
15399,1,87850,26015,2677,"bbl","bbl"
15400,1,87850,26015,255429,"mcf","mcf"
15399,1,87850,26016,2735,"bbl","bbl"
15400,1,87850,26016,270635,"mcf","mcf"
15399,1,87850,26017,2474,"bbl","bbl"
15400,1,87850,26017,314198,"mcf","mcf"
15399,1,87850,26018,3057,"bbl","bbl"
15400,1,87850,26018,302447,"mcf","mcf"
15399,1,87850,26019,2349,"bbl","bbl"
15400,1,87850,26019,279325,"mcf","mcf"
15399,1,87850,26020,1995,"bbl","bbl"
15400,1,87850,26020,187091,"mcf","mcf"
15399,1,87850,26021,7831,"bbl","bbl"
15400,1,87850,26021,189906,"mcf","mcf"
15399,1,87850,26022,22967,"bbl","bbl"
15400,1,87850,26022,374629,"mcf","mcf"
15399,1,87850,26023,120749,"bbl","bbl"
15400,1,87850,26023,1140101,"mcf","mcf"
15399,1,87850,26024,71241,"bbl","bbl"
15400,1,87850,26024,919924,"mcf","mcf"
15399,1,87850,26025,41963,"bbl","bbl"
15400,1,87850,26025,812605,"mcf","mcf"
15399,1,87850,26026,32960,"bbl","bbl"
15400,1,87850,26026,789020,"mcf","mcf"
15399,1,87850,26027,46434,"bbl","bbl"
15400,1,87850,26027,762605,"mcf","mcf"
15399,1,87850,26453,35059,"bbl","bbl"
15400,1,87850,26453,659585,"mcf","mcf"
15399,1,87850,1165291,23431,"bbl","bbl"
15400,1,87850,1165291,569404,"mcf","mcf"
15399,1,87854,26453,3030,"bbl","bbl"
15400,1,87854,26453,4835,"mcf","mcf"
15399,1,87854,1165291,1027,"bbl","bbl"
15400,1,87854,1165291,3280,"mcf","mcf"
15400,1,87855,26008,21742,"mcf","mcf"
15400,1,87855,26009,32248,"mcf","mcf"
15399,1,87855,26010,1,"bbl","bbl"
15400,1,87855,26010,26510,"mcf","mcf"
15400,1,87855,26011,78165,"mcf","mcf"
15399,1,87855,26012,1399,"bbl","bbl"
15400,1,87855,26012,469962,"mcf","mcf"
15399,1,87855,26013,7861,"bbl","bbl"
15400,1,87855,26013,1350977,"mcf","mcf"
15399,1,87855,26014,4251,"bbl","bbl"
15400,1,87855,26014,1452654,"mcf","mcf"
15399,1,87855,26015,2984,"bbl","bbl"
15400,1,87855,26015,1482416,"mcf","mcf"
15399,1,87855,26016,1125,"bbl","bbl"
15400,1,87855,26016,1169117,"mcf","mcf"
15399,1,87855,26017,15977,"bbl","bbl"
15400,1,87855,26017,2982052,"mcf","mcf"
15399,1,87855,26018,4955,"bbl","bbl"
15400,1,87855,26018,2321789,"mcf","mcf"
15399,1,87855,26019,2716,"bbl","bbl"
15400,1,87855,26019,1703383,"mcf","mcf"
15399,1,87855,26020,6366,"bbl","bbl"
15400,1,87855,26020,3050443,"mcf","mcf"
15399,1,87855,26021,2605,"bbl","bbl"
15400,1,87855,26021,2265585,"mcf","mcf"
15399,1,87855,26022,1990,"bbl","bbl"
15400,1,87855,26022,1806023,"mcf","mcf"
15399,1,87855,26023,2419,"bbl","bbl"
15400,1,87855,26023,2312324,"mcf","mcf"
15399,1,87855,26024,1876,"bbl","bbl"
15400,1,87855,26024,2199681,"mcf","mcf"
15399,1,87855,26025,1279,"bbl","bbl"
15400,1,87855,26025,1862551,"mcf","mcf"
15399,1,87855,26026,1114,"bbl","bbl"
15400,1,87855,26026,1577241,"mcf","mcf"
15399,1,87855,26027,818,"bbl","bbl"
15400,1,87855,26027,1454108,"mcf","mcf"
15399,1,87855,26453,704,"bbl","bbl"
15400,1,87855,26453,1281024,"mcf","mcf"
15399,1,87855,1165291,520,"bbl","bbl"
15400,1,87855,1165291,998218,"mcf","mcf"
15399,1,87856,26008,1084,"bbl","bbl"
15399,1,87856,26009,1089,"bbl","bbl"
15399,1,87856,26010,1114,"bbl","bbl"
15399,1,87856,26011,965,"bbl","bbl"
15399,1,87856,26012,888,"bbl","bbl"
15399,1,87856,26013,1047,"bbl","bbl"
15399,1,87856,26014,1028,"bbl","bbl"
15399,1,87856,26015,923,"bbl","bbl"
15399,1,87856,26016,900,"bbl","bbl"
15399,1,87856,26017,6077,"bbl","bbl"
15399,1,87856,26018,3578,"bbl","bbl"
15399,1,87856,26019,3847,"bbl","bbl"
15399,1,87856,26020,3681,"bbl","bbl"
15399,1,87856,26021,3088,"bbl","bbl"
15399,1,87856,26022,3216,"bbl","bbl"
15399,1,87856,26023,3179,"bbl","bbl"
15399,1,87856,26024,3274,"bbl","bbl"
15399,1,87856,26025,2531,"bbl","bbl"
15399,1,87856,26026,2374,"bbl","bbl"
15399,1,87856,26027,2159,"bbl","bbl"
15399,1,87856,26453,2162,"bbl","bbl"
15399,1,87856,1165291,1934,"bbl","bbl"
15399,1,87857,26008,85,"bbl","bbl"
15400,1,87857,26008,20,"mcf","mcf"
15399,1,87857,26009,213,"bbl","bbl"
15400,1,87857,26009,45,"mcf","mcf"
15399,1,87857,26010,232,"bbl","bbl"
15400,1,87857,26010,43,"mcf","mcf"
15399,1,87857,26011,207,"bbl","bbl"
15400,1,87857,26011,39,"mcf","mcf"
15399,1,87857,26012,199,"bbl","bbl"
15400,1,87857,26012,37,"mcf","mcf"
15399,1,87857,26013,152,"bbl","bbl"
15400,1,87857,26013,30,"mcf","mcf"
15399,1,87857,26014,180,"bbl","bbl"
15400,1,87857,26014,30,"mcf","mcf"
15399,1,87858,26008,2725,"bbl","bbl"
15400,1,87858,26008,340651,"mcf","mcf"
15399,1,87858,26009,2923,"bbl","bbl"
15400,1,87858,26009,429690,"mcf","mcf"
15399,1,87858,26010,4029,"bbl","bbl"
15400,1,87858,26010,388913,"mcf","mcf"
15399,1,87858,26011,3683,"bbl","bbl"
15400,1,87858,26011,421775,"mcf","mcf"
15399,1,87858,26012,2614,"bbl","bbl"
15400,1,87858,26012,338813,"mcf","mcf"
15399,1,87858,26013,2350,"bbl","bbl"
15400,1,87858,26013,313893,"mcf","mcf"
15399,1,87858,26014,1784,"bbl","bbl"
15400,1,87858,26014,254706,"mcf","mcf"
15399,1,87858,26015,2011,"bbl","bbl"
15400,1,87858,26015,237472,"mcf","mcf"
15399,1,87858,26016,2999,"bbl","bbl"
15400,1,87858,26016,222506,"mcf","mcf"
15399,1,87858,26017,3442,"bbl","bbl"
15400,1,87858,26017,295581,"mcf","mcf"
15399,1,87858,26018,2747,"bbl","bbl"
15400,1,87858,26018,237235,"mcf","mcf"
15399,1,87858,26019,3777,"bbl","bbl"
15400,1,87858,26019,207591,"mcf","mcf"
15399,1,87858,26020,3348,"bbl","bbl"
15400,1,87858,26020,178769,"mcf","mcf"
15399,1,87858,26021,2905,"bbl","bbl"
15400,1,87858,26021,162543,"mcf","mcf"
15399,1,87858,26022,2694,"bbl","bbl"
15400,1,87858,26022,139834,"mcf","mcf"
15399,1,87858,26023,2872,"bbl","bbl"
15400,1,87858,26023,260728,"mcf","mcf"
15399,1,87858,26024,3364,"bbl","bbl"
15400,1,87858,26024,519508,"mcf","mcf"
15399,1,87858,26025,2329,"bbl","bbl"
15400,1,87858,26025,322039,"mcf","mcf"
15399,1,87858,26026,2175,"bbl","bbl"
15400,1,87858,26026,251440,"mcf","mcf"
15399,1,87858,26027,1974,"bbl","bbl"
15400,1,87858,26027,221863,"mcf","mcf"
15399,1,87858,26453,1728,"bbl","bbl"
15400,1,87858,26453,197735,"mcf","mcf"
15399,1,87858,1165291,1464,"bbl","bbl"
15400,1,87858,1165291,167996,"mcf","mcf"
15399,1,87860,26008,14415,"bbl","bbl"
15400,1,87860,26008,615730,"mcf","mcf"
15399,1,87860,26009,15912,"bbl","bbl"
15400,1,87860,26009,794732,"mcf","mcf"
15399,1,87860,26010,18809,"bbl","bbl"
15400,1,87860,26010,735483,"mcf","mcf"
15399,1,87860,26011,13398,"bbl","bbl"
15400,1,87860,26011,589525,"mcf","mcf"
15399,1,87860,26012,10663,"bbl","bbl"
15400,1,87860,26012,524057,"mcf","mcf"
15399,1,87860,26013,9900,"bbl","bbl"
15400,1,87860,26013,506021,"mcf","mcf"
15399,1,87860,26014,8331,"bbl","bbl"
15400,1,87860,26014,404650,"mcf","mcf"
15399,1,87860,26015,20282,"bbl","bbl"
15400,1,87860,26015,387608,"mcf","mcf"
15399,1,87860,26016,24714,"bbl","bbl"
15400,1,87860,26016,420934,"mcf","mcf"
15399,1,87860,26017,38348,"bbl","bbl"
15400,1,87860,26017,626758,"mcf","mcf"
15399,1,87860,26018,70946,"bbl","bbl"
15400,1,87860,26018,716871,"mcf","mcf"
15399,1,87860,26019,29704,"bbl","bbl"
15400,1,87860,26019,494662,"mcf","mcf"
15399,1,87860,26020,34591,"bbl","bbl"
15400,1,87860,26020,449061,"mcf","mcf"
15399,1,87860,26021,81803,"bbl","bbl"
15400,1,87860,26021,713731,"mcf","mcf"
15399,1,87860,26022,102853,"bbl","bbl"
15400,1,87860,26022,1173337,"mcf","mcf"
15399,1,87860,26023,59480,"bbl","bbl"
15400,1,87860,26023,767531,"mcf","mcf"
15399,1,87860,26024,115424,"bbl","bbl"
15400,1,87860,26024,1265488,"mcf","mcf"
15399,1,87860,26025,97998,"bbl","bbl"
15400,1,87860,26025,1451787,"mcf","mcf"
15399,1,87860,26026,56646,"bbl","bbl"
15400,1,87860,26026,964547,"mcf","mcf"
15399,1,87860,26027,52143,"bbl","bbl"
15400,1,87860,26027,796711,"mcf","mcf"
15399,1,87860,26453,78913,"bbl","bbl"
15400,1,87860,26453,844480,"mcf","mcf"
15399,1,87860,1165291,41131,"bbl","bbl"
15400,1,87860,1165291,703547,"mcf","mcf"
15399,1,87861,26008,13632,"bbl","bbl"
15400,1,87861,26008,389914,"mcf","mcf"
15399,1,87861,26009,13859,"bbl","bbl"
15400,1,87861,26009,455145,"mcf","mcf"
15399,1,87861,26010,11910,"bbl","bbl"
15400,1,87861,26010,437893,"mcf","mcf"
15399,1,87861,26011,9215,"bbl","bbl"
15400,1,87861,26011,376886,"mcf","mcf"
15399,1,87861,26012,11272,"bbl","bbl"
15400,1,87861,26012,408782,"mcf","mcf"
15399,1,87861,26013,9458,"bbl","bbl"
15400,1,87861,26013,357506,"mcf","mcf"
15399,1,87861,26014,8212,"bbl","bbl"
15400,1,87861,26014,302158,"mcf","mcf"
15399,1,87861,26015,10017,"bbl","bbl"
15400,1,87861,26015,283649,"mcf","mcf"
15399,1,87861,26016,33660,"bbl","bbl"
15400,1,87861,26016,340048,"mcf","mcf"
15399,1,87861,26017,98022,"bbl","bbl"
15400,1,87861,26017,418683,"mcf","mcf"
15399,1,87861,26018,97455,"bbl","bbl"
15400,1,87861,26018,414685,"mcf","mcf"
15399,1,87861,26019,111526,"bbl","bbl"
15400,1,87861,26019,495471,"mcf","mcf"
15399,1,87861,26020,105236,"bbl","bbl"
15400,1,87861,26020,614314,"mcf","mcf"
15399,1,87861,26021,110697,"bbl","bbl"
15400,1,87861,26021,672753,"mcf","mcf"
15399,1,87861,26022,107076,"bbl","bbl"
15400,1,87861,26022,841357,"mcf","mcf"
15399,1,87861,26023,79989,"bbl","bbl"
15400,1,87861,26023,684470,"mcf","mcf"
15399,1,87861,26024,155277,"bbl","bbl"
15400,1,87861,26024,692479,"mcf","mcf"
15399,1,87861,26025,153471,"bbl","bbl"
15400,1,87861,26025,684686,"mcf","mcf"
15399,1,87861,26026,104507,"bbl","bbl"
15400,1,87861,26026,507564,"mcf","mcf"
15399,1,87861,26027,84636,"bbl","bbl"
15400,1,87861,26027,461298,"mcf","mcf"
15399,1,87861,26453,86778,"bbl","bbl"
15400,1,87861,26453,500269,"mcf","mcf"
15399,1,87861,1165291,83246,"bbl","bbl"
15400,1,87861,1165291,521668,"mcf","mcf"
15399,1,87862,26008,1070,"bbl","bbl"
15400,1,87862,26008,110595,"mcf","mcf"
15399,1,87862,26009,838,"bbl","bbl"
15400,1,87862,26009,111225,"mcf","mcf"
15399,1,87862,26010,1043,"bbl","bbl"
15400,1,87862,26010,110742,"mcf","mcf"
15399,1,87862,26011,1017,"bbl","bbl"
15400,1,87862,26011,117532,"mcf","mcf"
15399,1,87862,26012,1008,"bbl","bbl"
15400,1,87862,26012,104453,"mcf","mcf"
15399,1,87862,26013,574,"bbl","bbl"
15400,1,87862,26013,79333,"mcf","mcf"
15399,1,87862,26014,391,"bbl","bbl"
15400,1,87862,26014,71625,"mcf","mcf"
15399,1,87862,26015,428,"bbl","bbl"
15400,1,87862,26015,71519,"mcf","mcf"
15399,1,87862,26016,200,"bbl","bbl"
15400,1,87862,26016,59609,"mcf","mcf"
15399,1,87862,26017,115,"bbl","bbl"
15400,1,87862,26017,55648,"mcf","mcf"
15399,1,87862,26018,149,"bbl","bbl"
15400,1,87862,26018,56483,"mcf","mcf"
15399,1,87862,26019,142,"bbl","bbl"
15400,1,87862,26019,52204,"mcf","mcf"
15399,1,87862,26020,444,"bbl","bbl"
15400,1,87862,26020,51446,"mcf","mcf"
15399,1,87862,26021,314,"bbl","bbl"
15400,1,87862,26021,47796,"mcf","mcf"
15399,1,87862,26022,312,"bbl","bbl"
15400,1,87862,26022,50237,"mcf","mcf"
15399,1,87862,26023,393,"bbl","bbl"
15400,1,87862,26023,47242,"mcf","mcf"
15399,1,87862,26024,272,"bbl","bbl"
15400,1,87862,26024,48358,"mcf","mcf"
15399,1,87862,26025,160,"bbl","bbl"
15400,1,87862,26025,58637,"mcf","mcf"
15399,1,87862,26026,279,"bbl","bbl"
15400,1,87862,26026,42893,"mcf","mcf"
15399,1,87862,26027,226,"bbl","bbl"
15400,1,87862,26027,39481,"mcf","mcf"
15399,1,87862,26453,89,"bbl","bbl"
15400,1,87862,26453,36664,"mcf","mcf"
15399,1,87862,1165291,90,"bbl","bbl"
15400,1,87862,1165291,31108,"mcf","mcf"
15399,1,87863,26008,2041,"bbl","bbl"
15399,1,87863,26009,1394,"bbl","bbl"
15399,1,87863,26010,1012,"bbl","bbl"
15399,1,87863,26011,2390,"bbl","bbl"
15400,1,87863,26011,5899,"mcf","mcf"
15399,1,87863,26012,4599,"bbl","bbl"
15400,1,87863,26012,33898,"mcf","mcf"
15399,1,87863,26013,2562,"bbl","bbl"
15400,1,87863,26013,18837,"mcf","mcf"
15399,1,87863,26014,1587,"bbl","bbl"
15400,1,87863,26014,13084,"mcf","mcf"
15399,1,87863,26015,1026,"bbl","bbl"
15400,1,87863,26015,9113,"mcf","mcf"
15399,1,87863,26016,1659,"bbl","bbl"
15400,1,87863,26016,8757,"mcf","mcf"
15399,1,87863,26017,1767,"bbl","bbl"
15400,1,87863,26017,7884,"mcf","mcf"
15399,1,87863,26018,1705,"bbl","bbl"
15400,1,87863,26018,7598,"mcf","mcf"
15399,1,87863,26019,1459,"bbl","bbl"
15400,1,87863,26019,6381,"mcf","mcf"
15399,1,87863,26020,1998,"bbl","bbl"
15400,1,87863,26020,10478,"mcf","mcf"
15399,1,87863,26021,1353,"bbl","bbl"
15400,1,87863,26021,11546,"mcf","mcf"
15399,1,87863,26022,2380,"bbl","bbl"
15400,1,87863,26022,22835,"mcf","mcf"
15399,1,87863,26023,5814,"bbl","bbl"
15400,1,87863,26023,57484,"mcf","mcf"
15399,1,87863,26024,4130,"bbl","bbl"
15400,1,87863,26024,68876,"mcf","mcf"
15399,1,87863,26025,2374,"bbl","bbl"
15400,1,87863,26025,56992,"mcf","mcf"
15399,1,87863,26026,1452,"bbl","bbl"
15400,1,87863,26026,49001,"mcf","mcf"
15399,1,87863,26027,832,"bbl","bbl"
15400,1,87863,26027,45680,"mcf","mcf"
15399,1,87863,26453,550,"bbl","bbl"
15400,1,87863,26453,36910,"mcf","mcf"
15399,1,87863,1165291,411,"bbl","bbl"
15400,1,87863,1165291,30497,"mcf","mcf"
15399,1,87864,26008,3364,"bbl","bbl"
15400,1,87864,26008,65489,"mcf","mcf"
15399,1,87864,26009,2034,"bbl","bbl"
15400,1,87864,26009,60577,"mcf","mcf"
15399,1,87864,26010,1528,"bbl","bbl"
15400,1,87864,26010,53159,"mcf","mcf"
15399,1,87864,26011,971,"bbl","bbl"
15400,1,87864,26011,39139,"mcf","mcf"
15399,1,87864,26012,1107,"bbl","bbl"
15400,1,87864,26012,43876,"mcf","mcf"
